,IP,Time,URL,Staus,request_type
1899,10.131.0.1,[30/Nov/2017:15:29:31,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1900,10.131.2.1,[30/Nov/2017:15:29:37,GET /details.php?id=45 HTTP/1.1,200,GET 
1901,10.130.2.1,[30/Nov/2017:15:29:37,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1902,10.130.2.1,[30/Nov/2017:15:29:45,GET / HTTP/1.1,200,GET 
1903,10.130.2.1,[30/Nov/2017:15:29:48,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1904,10.130.2.1,[30/Nov/2017:15:29:51,GET /standings.php?id=16 HTTP/1.1,200,GET 
1905,10.128.2.1,[30/Nov/2017:15:30:02,GET / HTTP/1.1,200,GET 
1906,10.130.2.1,[30/Nov/2017:15:30:07,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,GET 
1907,10.129.2.1,[30/Nov/2017:15:30:12,GET /contestsubmit.php?id=41 HTTP/1.1,200,GET 
1908,10.130.2.1,[30/Nov/2017:15:30:18,GET /profile.php?user=bruce HTTP/1.1,200,GET 
1909,10.129.2.1,[30/Nov/2017:15:30:18,POST /pcompile.php HTTP/1.1,200,POST 
1910,10.131.0.1,[30/Nov/2017:15:30:18,GET /js/jquery.min.js HTTP/1.1,200,GET 
1911,10.129.2.1,[30/Nov/2017:15:30:18,GET /js/chart.min.js HTTP/1.1,200,GET 
1912,10.131.0.1,[30/Nov/2017:15:30:24,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,GET 
1913,10.129.2.1,[30/Nov/2017:15:30:24,POST /contestsubmission.php HTTP/1.1,200,POST 
1914,10.131.0.1,[30/Nov/2017:15:30:29,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,GET 
1915,10.128.2.1,[30/Nov/2017:15:30:34,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,200,GET 
1916,10.128.2.1,[30/Nov/2017:15:30:46,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1917,10.128.2.1,[30/Nov/2017:15:30:50,GET /details.php?id=41 HTTP/1.1,200,GET 
1918,10.128.2.1,[30/Nov/2017:15:31:00,GET /contestsubmit.php?id=41 HTTP/1.1,200,GET 
1919,10.128.2.1,[30/Nov/2017:15:31:05,POST /pcompile.php HTTP/1.1,200,POST 
1920,10.128.2.1,[30/Nov/2017:15:31:09,POST /contestsubmission.php HTTP/1.1,200,POST 
1921,10.131.0.1,[30/Nov/2017:15:31:11,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1922,10.130.2.1,[30/Nov/2017:15:31:12,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1923,10.128.2.1,[30/Nov/2017:15:32:05,GET / HTTP/1.1,302,GET 
1924,10.131.0.1,[30/Nov/2017:15:32:09,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,200,GET 
1925,10.131.0.1,[30/Nov/2017:15:32:11,GET /login.php HTTP/1.1,200,GET 
1926,10.130.2.1,[30/Nov/2017:15:32:11,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
1927,10.130.2.1,[30/Nov/2017:15:32:11,GET /css/normalize.css HTTP/1.1,200,GET 
1928,10.131.2.1,[30/Nov/2017:15:32:11,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
1929,10.128.2.1,[30/Nov/2017:15:32:11,GET /css/main.css HTTP/1.1,200,GET 
1930,10.131.0.1,[30/Nov/2017:15:32:13,GET /css/style.css HTTP/1.1,200,GET 
1931,10.131.0.1,[30/Nov/2017:15:32:14,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,200,GET 
1932,10.128.2.1,[30/Nov/2017:15:32:15,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
1933,10.130.2.1,[30/Nov/2017:15:32:17,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
1934,10.129.2.1,[30/Nov/2017:15:32:17,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
1935,10.131.0.1,[30/Nov/2017:15:32:22,GET /details.php?name=Matrix%20For%20My%20Valentine%20&cod=16 HTTP/1.1,200,GET 
1936,10.128.2.1,[30/Nov/2017:15:32:38,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1937,10.128.2.1,[30/Nov/2017:15:32:51,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1938,10.131.2.1,[30/Nov/2017:15:32:56,GET /standings.php?id=16 HTTP/1.1,200,GET 
1939,10.128.2.1,[30/Nov/2017:15:32:57,GET /details.php?id=42 HTTP/1.1,200,GET 
1940,10.128.2.1,[30/Nov/2017:15:32:57,GET /details.php?id=46 HTTP/1.1,200,GET 
1941,10.131.2.1,[30/Nov/2017:15:33:00,GET / HTTP/1.1,200,GET 
1942,10.131.2.1,[30/Nov/2017:15:33:02,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1943,10.131.2.1,[30/Nov/2017:15:33:07,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1944,10.131.2.1,[30/Nov/2017:15:33:10,GET /standings.php?id=16 HTTP/1.1,200,GET 
1945,10.131.2.1,[30/Nov/2017:15:33:17,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200,GET 
1946,10.130.2.1,[30/Nov/2017:15:33:17,GET /standings.php?id=16 HTTP/1.1,200,GET 
1947,10.131.2.1,[30/Nov/2017:15:33:19,GET /standings.php?id=16 HTTP/1.1,200,GET 
1948,10.131.2.1,[30/Nov/2017:15:33:20,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1949,10.130.2.1,[30/Nov/2017:15:33:32,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,GET 
1950,10.130.2.1,[30/Nov/2017:15:33:35,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,GET 
1951,10.131.0.1,[30/Nov/2017:15:33:51,GET /contestsubmit.php?id=42 HTTP/1.1,200,GET 
1952,10.131.0.1,[30/Nov/2017:15:34:03,POST /pcompile.php HTTP/1.1,200,POST 
1953,10.131.0.1,[30/Nov/2017:15:34:08,POST /contestsubmission.php HTTP/1.1,200,POST 
1954,10.130.2.1,[30/Nov/2017:15:34:14,GET /details.php?id=43 HTTP/1.1,200,GET 
1955,10.128.2.1,[30/Nov/2017:15:34:15,GET /standings.php?id=16 HTTP/1.1,200,GET 
1956,10.130.2.1,[30/Nov/2017:15:34:15,GET /details.php?id=44 HTTP/1.1,200,GET 
1957,10.131.0.1,[30/Nov/2017:15:34:20,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,GET 
1958,10.129.2.1,[30/Nov/2017:15:34:34,GET /contestsubmit.php?id=41 HTTP/1.1,200,GET 
1959,10.129.2.1,[30/Nov/2017:15:34:41,POST /pcompile.php HTTP/1.1,200,POST 
1960,10.130.2.1,[30/Nov/2017:15:34:44,GET / HTTP/1.1,302,GET 
1961,10.130.2.1,[30/Nov/2017:15:34:44,GET /login.php HTTP/1.1,200,GET 
1962,10.131.2.1,[30/Nov/2017:15:34:44,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
1963,10.131.2.1,[30/Nov/2017:15:34:45,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
1964,10.128.2.1,[30/Nov/2017:15:34:45,GET /css/normalize.css HTTP/1.1,200,GET 
1965,10.129.2.1,[30/Nov/2017:15:34:45,GET /css/main.css HTTP/1.1,200,GET 
1966,10.128.2.1,[30/Nov/2017:15:34:45,GET /css/style.css HTTP/1.1,200,GET 
1967,10.129.2.1,[30/Nov/2017:15:34:45,POST /contestsubmission.php HTTP/1.1,200,POST 
1968,10.128.2.1,[30/Nov/2017:15:34:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
1969,10.128.2.1,[30/Nov/2017:15:34:45,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
1970,10.129.2.1,[30/Nov/2017:15:34:45,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
1971,10.131.2.1,[30/Nov/2017:15:34:48,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
1972,10.131.2.1,[30/Nov/2017:15:34:56,POST /process.php HTTP/1.1,302,POST 
1973,10.131.2.1,[30/Nov/2017:15:34:56,GET /home.php HTTP/1.1,200,GET 
1974,10.131.2.1,[30/Nov/2017:15:34:56,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,GET 
1975,10.128.2.1,[30/Nov/2017:15:34:56,GET /js/vendor/moment.min.js HTTP/1.1,200,GET 
1976,10.128.2.1,[30/Nov/2017:15:35:03,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1977,10.128.2.1,[30/Nov/2017:15:35:15,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1978,10.128.2.1,[30/Nov/2017:15:35:16,GET /details.php?id=41 HTTP/1.1,200,GET 
1979,10.129.2.1,[30/Nov/2017:15:35:20,GET /img/ruet.png HTTP/1.1,200,GET 
1980,10.131.0.1,[30/Nov/2017:15:35:32,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1981,10.131.0.1,[30/Nov/2017:15:35:36,GET /details.php?id=45 HTTP/1.1,200,GET 
1982,10.131.0.1,[30/Nov/2017:15:36:19,GET /img/ruet.png HTTP/1.1,206,GET 
1983,10.128.2.1,[30/Nov/2017:15:36:20,GET /img/ruet.png HTTP/1.1,206,GET 
1984,10.129.2.1,[30/Nov/2017:15:36:23,GET /img/ruet.png HTTP/1.1,206,GET 
1985,10.128.2.1,[30/Nov/2017:15:36:24,GET /img/ruet.png HTTP/1.1,206,GET 
1986,10.130.2.1,[30/Nov/2017:15:36:25,GET /contestsubmit.php?id=42 HTTP/1.1,200,GET 
1987,10.130.2.1,[30/Nov/2017:15:36:33,POST /pcompile.php HTTP/1.1,200,POST 
1988,10.130.2.1,[30/Nov/2017:15:36:37,POST /contestsubmission.php HTTP/1.1,200,POST 
1989,10.131.0.1,[30/Nov/2017:15:36:46,GET /img/ruet.png HTTP/1.1,206,GET 
1990,10.131.2.1,[30/Nov/2017:15:36:47,GET /img/ruet.png HTTP/1.1,206,GET 
1991,10.130.2.1,[30/Nov/2017:15:36:50,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,GET 
1992,10.130.2.1,[30/Nov/2017:15:38:51,GET /standings.php?id=16 HTTP/1.1,200,GET 
1993,10.130.2.1,[30/Nov/2017:15:38:54,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1994,10.130.2.1,[30/Nov/2017:15:38:56,GET /contestsubmission.php?id=16 HTTP/1.1,200,GET 
1995,10.129.2.1,[30/Nov/2017:15:39:21,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
1996,10.129.2.1,[30/Nov/2017:15:39:25,GET /standings.php?id=16 HTTP/1.1,200,GET 
1997,10.129.2.1,[30/Nov/2017:15:39:30,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200,GET 
1998,10.128.2.1,[30/Nov/2017:15:39:31,GET /contestsubmit.php?id=42 HTTP/1.1,200,GET 
1999,10.129.2.1,[30/Nov/2017:15:39:36,GET /standings.php?id=16 HTTP/1.1,200,GET 
2000,10.129.2.1,[30/Nov/2017:15:39:38,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2001,10.129.2.1,[30/Nov/2017:15:39:41,GET /details.php?id=41 HTTP/1.1,200,GET 
2002,10.128.2.1,[30/Nov/2017:15:39:39,POST /pcompile.php HTTP/1.1,200,POST 
2003,10.128.2.1,[30/Nov/2017:15:39:43,POST /contestsubmission.php HTTP/1.1,200,POST 
2004,10.128.2.1,[30/Nov/2017:15:39:47,GET /details.php?name=Research%20Items&cod=16 HTTP/1.1,200,GET 
2005,10.131.2.1,[30/Nov/2017:15:41:24,GET /details.php?id=42 HTTP/1.1,200,GET 
2006,10.131.2.1,[30/Nov/2017:15:41:25,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
2007,10.131.0.1,[30/Nov/2017:15:41:26,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2008,10.129.2.1,[30/Nov/2017:15:41:35,GET /details.php?id=45 HTTP/1.1,200,GET 
2009,10.128.2.1,[30/Nov/2017:15:42:18,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2010,10.128.2.1,[30/Nov/2017:15:42:26,GET /details.php?id=42 HTTP/1.1,200,GET 
2011,10.128.2.1,[30/Nov/2017:15:42:31,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2012,10.128.2.1,[30/Nov/2017:15:42:33,GET /details.php?id=41 HTTP/1.1,200,GET 
2013,10.129.2.1,[30/Nov/2017:15:42:37,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2014,10.128.2.1,[30/Nov/2017:15:42:41,GET / HTTP/1.1,302,GET 
2015,10.128.2.1,[30/Nov/2017:15:42:41,GET /login.php HTTP/1.1,200,GET 
2016,10.129.2.1,[30/Nov/2017:15:42:42,GET /details.php?id=43 HTTP/1.1,200,GET 
2017,10.128.2.1,[30/Nov/2017:15:42:42,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
2018,10.131.2.1,[30/Nov/2017:15:42:42,GET /css/normalize.css HTTP/1.1,200,GET 
2019,10.129.2.1,[30/Nov/2017:15:42:42,GET /css/main.css HTTP/1.1,200,GET 
2020,10.128.2.1,[30/Nov/2017:15:42:42,GET /css/style.css HTTP/1.1,200,GET 
2021,10.130.2.1,[30/Nov/2017:15:42:42,GET /css/bootstrap.min.css HTTP/1.1,206,GET 
2022,10.131.0.1,[30/Nov/2017:15:42:43,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
2023,10.131.2.1,[30/Nov/2017:15:42:43,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
2024,10.130.2.1,[30/Nov/2017:15:42:43,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
2025,10.129.2.1,[30/Nov/2017:15:42:43,GET /css/bootstrap.min.css HTTP/1.1,206,GET 
2026,10.129.2.1,[30/Nov/2017:15:42:50,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
2027,10.128.2.1,[30/Nov/2017:15:43:08,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2028,10.128.2.1,[30/Nov/2017:15:43:10,GET /contest.php HTTP/1.1,200,GET 
2029,10.128.2.1,[30/Nov/2017:15:43:15,GET /contestproblem.php?name=RUET%20OJ%20Final%20Test HTTP/1.1,200,GET 
2030,10.128.2.1,[30/Nov/2017:15:43:18,GET /details.php?id=39 HTTP/1.1,200,GET 
2031,10.128.2.1,[30/Nov/2017:15:43:56,GET / HTTP/1.1,302,GET 
2032,10.128.2.1,[30/Nov/2017:15:43:56,GET /login.php HTTP/1.1,200,GET 
2033,10.129.2.1,[30/Nov/2017:15:43:57,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
2034,10.128.2.1,[30/Nov/2017:15:43:57,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
2035,10.129.2.1,[30/Nov/2017:15:43:57,GET /css/normalize.css HTTP/1.1,200,GET 
2036,10.131.2.1,[30/Nov/2017:15:43:57,GET /css/style.css HTTP/1.1,200,GET 
2037,10.130.2.1,[30/Nov/2017:15:43:57,GET /css/main.css HTTP/1.1,200,GET 
2038,10.131.0.1,[30/Nov/2017:15:43:57,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
2039,10.129.2.1,[30/Nov/2017:15:43:57,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
2040,10.130.2.1,[30/Nov/2017:15:43:57,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
2041,10.131.2.1,[30/Nov/2017:15:44:50,GET /contest.php HTTP/1.1,200,GET 
2042,10.131.2.1,[30/Nov/2017:15:44:56,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2043,10.129.2.1,[30/Nov/2017:15:44:56,POST /process.php HTTP/1.1,302,POST 
2044,10.129.2.1,[30/Nov/2017:15:44:57,GET /login.php?value=fail HTTP/1.1,200,GET 
2045,10.128.2.1,[30/Nov/2017:15:44:58,GET /contestsubmit.php?id=45 HTTP/1.1,200,GET 
2046,10.130.2.1,[30/Nov/2017:15:45:05,POST /process.php HTTP/1.1,302,POST 
2047,10.128.2.1,[30/Nov/2017:15:45:05,POST /pcompile.php HTTP/1.1,200,POST 
2048,10.130.2.1,[30/Nov/2017:15:45:05,GET /login.php?value=fail HTTP/1.1,200,GET 
2049,10.128.2.1,[30/Nov/2017:15:45:08,POST /contestsubmission.php HTTP/1.1,200,POST 
2050,10.131.2.1,[30/Nov/2017:15:45:20,POST /process.php HTTP/1.1,302,POST 
2051,10.131.2.1,[30/Nov/2017:15:45:20,GET /login.php?value=fail HTTP/1.1,200,GET 
2052,10.129.2.1,[30/Nov/2017:15:45:30,GET /login.php?value=fail HTTP/1.1,200,GET 
2053,10.129.2.1,[30/Nov/2017:15:45:35,GET /details.php?id=42 HTTP/1.1,200,GET 
2054,10.130.2.1,[30/Nov/2017:15:45:47,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,GET 
2055,10.130.2.1,[30/Nov/2017:15:45:50,GET /contestsubmit.php?id=45 HTTP/1.1,200,GET 
2056,10.128.2.1,[30/Nov/2017:15:45:53,POST /process.php HTTP/1.1,302,POST 
2057,10.128.2.1,[30/Nov/2017:15:45:54,GET /login.php?value=fail HTTP/1.1,200,GET 
2058,10.130.2.1,[30/Nov/2017:15:45:55,POST /pcompile.php HTTP/1.1,200,POST 
2059,10.130.2.1,[30/Nov/2017:15:45:58,POST /contestsubmission.php HTTP/1.1,200,POST 
2060,10.129.2.1,[30/Nov/2017:15:45:58,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2061,10.128.2.1,[30/Nov/2017:15:46:00,GET /sign.php HTTP/1.1,200,GET 
2062,10.130.2.1,[30/Nov/2017:15:46:07,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,GET 
2063,10.128.2.1,[30/Nov/2017:15:46:16,POST /action.php HTTP/1.1,302,POST 
2064,10.128.2.1,[30/Nov/2017:15:46:17,GET /login.php HTTP/1.1,200,GET 
2065,10.131.0.1,[30/Nov/2017:15:46:24,POST /process.php HTTP/1.1,302,POST 
2066,10.131.0.1,[30/Nov/2017:15:46:24,GET /home.php HTTP/1.1,200,GET 
2067,10.131.0.1,[30/Nov/2017:15:46:25,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,GET 
2068,10.131.0.1,[30/Nov/2017:15:46:25,GET /js/vendor/moment.min.js HTTP/1.1,200,GET 
2069,10.131.2.1,[30/Nov/2017:15:46:42,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2070,10.129.2.1,[30/Nov/2017:15:46:59,GET / HTTP/1.1,200,GET 
2071,10.129.2.1,[30/Nov/2017:15:47:01,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2072,10.130.2.1,[30/Nov/2017:15:47:16,GET /standings.php?id=16 HTTP/1.1,200,GET 
2073,10.131.0.1,[30/Nov/2017:15:47:24,GET /standings.php?id=16 HTTP/1.1,200,GET 
2074,10.131.0.1,[30/Nov/2017:15:47:25,GET /img/ruet.png HTTP/1.1,200,GET 
2075,10.128.2.1,[30/Nov/2017:15:47:26,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,GET 
2076,10.129.2.1,[30/Nov/2017:15:47:28,GET /details.php?id=42 HTTP/1.1,200,GET 
2077,10.128.2.1,[30/Nov/2017:15:47:34,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,GET 
2078,10.131.0.1,[30/Nov/2017:15:47:59,GET /contestsubmission.php?id=16 HTTP/1.1,200,GET 
2079,10.130.2.1,[30/Nov/2017:15:48:01,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2080,10.130.2.1,[30/Nov/2017:15:48:05,GET /contestsubmission.php?id=16 HTTP/1.1,200,GET 
2081,10.130.2.1,[30/Nov/2017:15:48:17,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,200,GET 
2082,10.131.0.1,[30/Nov/2017:15:48:22,GET /contest.php HTTP/1.1,200,GET 
2083,10.128.2.1,[30/Nov/2017:15:48:25,GET /home.php HTTP/1.1,200,GET 
2084,10.131.2.1,[30/Nov/2017:15:48:28,GET /contestsubmission.php?id=16&page=1 HTTP/1.1,200,GET 
2085,10.128.2.1,[30/Nov/2017:15:48:31,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2086,10.131.2.1,[30/Nov/2017:15:48:33,GET / HTTP/1.1,302,GET 
2087,10.128.2.1,[30/Nov/2017:15:48:34,GET /login.php HTTP/1.1,200,GET 
2088,10.128.2.1,[30/Nov/2017:15:48:34,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
2089,10.131.2.1,[30/Nov/2017:15:48:34,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
2090,10.129.2.1,[30/Nov/2017:15:48:35,GET /css/normalize.css HTTP/1.1,200,GET 
2091,10.131.0.1,[30/Nov/2017:15:48:35,GET /css/main.css HTTP/1.1,200,GET 
2092,10.129.2.1,[30/Nov/2017:15:48:35,GET /css/style.css HTTP/1.1,200,GET 
2093,10.131.0.1,[30/Nov/2017:15:48:35,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200,GET 
2094,10.129.2.1,[30/Nov/2017:15:48:35,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200,GET 
2095,10.131.0.1,[30/Nov/2017:15:48:35,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200,GET 
2096,10.129.2.1,[30/Nov/2017:15:48:38,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200,GET 
2097,10.128.2.1,[30/Nov/2017:15:48:57,GET /contestsubmission.php?id=16 HTTP/1.1,200,GET 
2098,10.130.2.1,[30/Nov/2017:15:49:12,POST /process.php HTTP/1.1,302,POST 
2099,10.131.2.1,[30/Nov/2017:15:49:13,GET / HTTP/1.1,302,GET 
2100,10.130.2.1,[30/Nov/2017:15:49:13,GET /home.php HTTP/1.1,200,GET 
2101,10.131.0.1,[30/Nov/2017:15:49:13,GET /login.php HTTP/1.1,200,GET 
2102,10.130.2.1,[30/Nov/2017:15:49:14,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200,GET 
2103,10.129.2.1,[30/Nov/2017:15:49:14,GET /js/vendor/moment.min.js HTTP/1.1,200,GET 
2104,10.131.0.1,[30/Nov/2017:15:49:19,POST /process.php HTTP/1.1,302,POST 
2105,10.131.0.1,[30/Nov/2017:15:49:20,GET /home.php HTTP/1.1,200,GET 
2106,10.131.0.1,[30/Nov/2017:15:49:23,GET /contest.php HTTP/1.1,200,GET 
2107,10.131.0.1,[30/Nov/2017:15:49:26,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2108,10.130.2.1,[30/Nov/2017:15:49:26,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2109,10.131.2.1,[30/Nov/2017:15:49:31,GET /standings.php?id=16 HTTP/1.1,200,GET 
2110,10.130.2.1,[30/Nov/2017:15:49:35,GET /details.php?id=41 HTTP/1.1,200,GET 
2111,10.130.2.1,[30/Nov/2017:15:49:36,GET /img/ruet.png HTTP/1.1,200,GET 
2112,10.131.2.1,[30/Nov/2017:15:49:44,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,GET 
2113,10.131.2.1,[30/Nov/2017:15:49:52,GET /standings.php?id=16 HTTP/1.1,200,GET 
2114,10.130.2.1,[30/Nov/2017:15:49:53,GET /standings.php?id=16 HTTP/1.1,200,GET 
2115,10.131.2.1,[30/Nov/2017:15:49:57,GET /contestsubmission.php?id=16&show=tanu_1603070 HTTP/1.1,200,GET 
2116,10.130.2.1,[30/Nov/2017:15:50:09,GET /contestsubmission.php?id=16&show=bruce HTTP/1.1,200,GET 
2117,10.130.2.1,[30/Nov/2017:15:50:11,GET /standings.php?id=16 HTTP/1.1,200,GET 
2118,10.130.2.1,[30/Nov/2017:15:50:14,GET /standings.php?id=16 HTTP/1.1,200,GET 
2119,10.130.2.1,[30/Nov/2017:15:50:16,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2120,10.130.2.1,[30/Nov/2017:15:50:26,GET /home.php HTTP/1.1,200,GET 
2121,10.131.0.1,[30/Nov/2017:15:50:27,GET /contestsubmit.php?id=45 HTTP/1.1,200,GET 
2122,10.130.2.1,[30/Nov/2017:15:50:32,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2123,10.131.0.1,[30/Nov/2017:15:50:33,POST /pcompile.php HTTP/1.1,200,POST 
2124,10.131.0.1,[30/Nov/2017:15:50:33,GET /details.php?id=45 HTTP/1.1,200,GET 
2125,10.131.0.1,[30/Nov/2017:15:50:36,POST /contestsubmission.php HTTP/1.1,200,POST 
2126,10.131.0.1,[30/Nov/2017:15:50:40,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,GET 
2127,10.129.2.1,[30/Nov/2017:15:50:44,GET / HTTP/1.1,200,GET 
2128,10.129.2.1,[30/Nov/2017:15:50:47,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200,GET 
2129,10.129.2.1,[30/Nov/2017:15:50:52,GET /standings.php?id=16 HTTP/1.1,200,GET 
2130,10.131.2.1,[30/Nov/2017:15:50:53,GET /details.php?id=43 HTTP/1.1,200,GET 
2131,10.129.2.1,[30/Nov/2017:15:50:59,GET /contestsubmission.php?id=16&show=samin_1610002 HTTP/1.1,200,GET 
2132,10.129.2.1,[30/Nov/2017:15:51:02,GET /details.php?name=Factorial%20Factorization&cod=16 HTTP/1.1,200,GET 
2133,10.131.2.1,[30/Nov/2017:15:51:03,GET / HTTP/1.1,302,GET 
2134,10.131.0.1,[30/Nov/2017:15:51:03,GET /login.php HTTP/1.1,200,GET 
2135,10.131.0.1,[30/Nov/2017:15:51:03,GET /css/bootstrap.min.css HTTP/1.1,200,GET 
2136,10.131.2.1,[30/Nov/2017:15:51:03,GET /css/font-awesome.min.css HTTP/1.1,200,GET 
2137,10.128.2.1,[30/Nov/2017:15:51:03,GET /css/normalize.css HTTP/1.1,200,GET 
